"language","text"
"Russian","К счастью, он меня не видел."
"Russian","Она завидовала успеху своей двоюродной сестры."
"Russian","Я совершил хорошую покупку."
"Russian","Как жаль!"
"Russian","Тысяча долларов — это большая сумма."
"Russian","Такламакан — аутентичный уйгурский ресторан, который удобно находится рядом с Мюнхенским вокзалом."
"Russian","Вы можете послать это в Нью-Йорк?"
"Russian","Сейчас в этом доме никто не живёт."
"Russian","Это самый большой храм, который я когда-либо видел."
"Russian","У Кена гораздо больше книг, чем у тебя."
"Russian","Ты сегодня утром кормил собаку?"
"Russian","Тётя дала мне фотоаппарат."
"Russian","Дерево познаётся по плоду."
"Russian","Я не могу читать без очков."
"Russian","Это правило применимо ко всему."
"Russian","Это книга."
"Russian","Когда я был маленький, я проводил долгие часы, читая в одиночестве в своей комнате."
"Russian","В ведре дырка."
"Russian","Записи наших бесед находятся у секретаря."
"Russian","Многие астрономы полагают, что Вселенная продолжит расширяться вечно."
"Russian","Его действия идут вразрез со словами."
"Russian","Спроси её, что она купила."
"Russian","Встретимся в фойе в три часа."
"Russian","Не говорите плохого о других."
"Russian","Мой отец купил несколько CD-дисков к моему дню рождения."
"Russian","Весна уже скоро."
"Russian","В его лаборатории хранилось более тысячи ноутбуков."
"Russian","Мне повезло найти хорошую работу."
"Russian","Кен хороший пловец."
"Russian","Я узнал, где можно дешево купить фрукты."
"Russian","Я уступил своё место пожилой женщине."
"Russian","Ты рано просыпаешься, не так ли?"
"Russian","Взгляните на доску."
"Russian","Эй, Том, забудь свои печали."
"Russian","Мой отец младше моей матери на два года."
"Russian","Он покончил с собой, приняв яд."
"Russian","Мне нечего сказать."
"Russian","Таро играет на гитаре лучше, чем любой его одноклассник."
"Russian","Полиция ищет сбежавшего заключённого."
"Russian","Ночь была тихой."
"Russian","Я думаю, ему удастся поладить с соседями."
"Russian","Вот дом, где я родился."
"Russian","Детям каждый день необходимо пить молоко."
"Russian","Молодые должны уважать старших."
"Russian","Могу ли я уточнить время и место нашей встречи?"
"Russian","В этом дворце живут король и королева."
"Russian","Я могу починить раковину сегодня днём."
"Russian","Он не любил детей."
"Russian","Та девушка с длинными волосами - это Джуди."
"Russian","Мы производим мужскую и женскую одежду."
"Russian","Солнце исчезло за облаком."
"Russian","В ожидании, я сел на скамью."
"Russian","Его занесло настолько, что он назвал меня трусом."
"Russian","Этот фильм показался мне очень интересным."
"Russian","Лучший способ выучить английский язык - съездить в Америку."
"Russian","Зимой они всегда катаются на лыжах."
"Russian","Высокое здание заслонило их дом от солнечного света."
"Russian","Он повесил ответственность за несчастный случай на свою сестру."
"Russian","Они - кузены, если мне не изменяет память."
"Russian","Джанет всегда позволяет мне пользоваться её пишущей машинкой."
"Russian","Поначалу он был застенчив."
"Russian","Её неосторожность привела к несчастному случаю."
"Russian","Пол был выкрашен в зелёный цвет, стены же были жёлтыми."
"Russian","Вы закончили свою работу."
"Russian","Я потратил все её деньги на машину."
"Russian","Он очень силён, настолько, что никто не может победить его."
"Russian","Он не обычный студент."
"Russian","Этот автобус может перевезти пятьдесят пассажиров."
"Russian","Я взял такси, чтобы добраться туда вовремя."
"Russian","Вкратце, я не согласен."
"Russian","Люди должны понимать, что мир меняется."
"Russian","Он чётко дал понять, что он против плана."
"Russian","Мистер Сато хорошо говорит по-английски."
"Russian","Она посмотрела по сторонам, но ничего не увидела."
"Russian","Я получил письмо от друга из Лондона."
"Russian","Сегодня днём мы будем есть итальянскую вишню."
"Russian","Он выдвинул сильное возражение на мое предложение."
"Russian","У меня есть новая красная машина."
"Russian","Пожалуйста, не подскажете ли вы мне дорогу?"
"Russian","Торопись. Ты опоздаешь в школу."
"Russian","Здесь не может быть больше шести человек."
"Russian","Вы мой тип."
"Russian","В какое время он открывается?"
"Russian","Я хочу уехать за границу."
"Russian","Он выглядит хорошим мальчиком."
"Russian","Экспресс поезд быстрее местного на час."
"Russian","Весь город был в огне."
"Russian","Почини мою игрушку."
"Russian","Я сожалею, но я против этого проекта."
"Russian","Я отказываюсь отвечать на этот вопрос."
"Russian","Я сильно занервничал, когда не смог найти свой паспорт."
"Russian","Женщина говорит так, как будто она учительница."
"Russian","Если бы я хотел напугать тебя, я бы рассказал о том, что мне приснилось несколько недель назад."
"Russian","У него голубые глаза."
"Russian","У него отец японец."
"Russian","Она ест только овощи."
"Russian","Я потратил 3000 иен на новый компакт-диск."
"Russian","Здесь я не чувствую себя комфортно."
"Russian","Мой дядя живёт рядом со школой."
"Russian","Он всё ещё верит её словам."
"Russian","Он попросил меня хранить тайну."
"Russian","Англичанин бы так не произнёс."
"Russian","Я воздерживаюсь от спиртного."
"Russian","Эти туфли не подходят к костюму."
"Russian","Я слежу за своим весом."
"Russian","Было приятно с ней разговаривать."
"Russian","Ее кожа гладкая."
"Russian","Она села возле меня."
"Russian","Она отклонила мою просьбу."
"Russian","Он решил быть доктором."
"Russian","Почему вы отклонили его просьбу?"
"Russian","Дни становятся длиннее и длиннее."
"Russian","Все знают, насколько он хороший и приветливый."
"Russian","Пожалуйста, вы могли бы говорить немного медленнее?"
"Russian","Вам следовало бы читать много книг, пока вы молоды."
"Russian","Вы слышали новости по радио?"
"Russian","Вы чувствуете какие-нибудь боли в желудке?"
"Russian","В котором часу вы просыпаетесь каждый день?"
"Russian","Я встретил Тома по дороге в школу."
"Russian","Есть ли у вас эти туфли моего размера?"
"Russian","Вы знаете, как водить машину?"
"Russian","Это то, что я нашел в пещере."
"Russian","Вы знаете, как пользоваться компьютером?"
"Russian","Он приехал автобусом или поездом?"
"Russian","Мои кузены приезжают через несколько дней."
"Russian","Ваш дядя разрешил вам водить его машину?"
"Russian","Вы когда-нибудь мечтали о полетах в небе?"
"Russian","Алиса не присутствовала не собрании, так?"
"Russian","Нужно ли мне оставаться в больнице?"
"Russian","Вчера я подрался с моим старшим братом."
"Russian","Мне жаль, что я не смогу встретить вас сегодня вечером."
"Russian","Вы знаете, как открыть эту коробку?"
"Russian","Следует ли мне сделать это еще раз?"
"Russian","Я могу ждать самое большее четыре дня."
"Russian","Сколько английских слов вы знаете?"
"Russian","Между прочим, вы играете на скрипке?"
"Russian","Могу я покататься верхом на этой лошади недолго?"
"Russian","Могу ли я говорить с ответственным лицом?"
"Russian","Вы могли бы меня подвезти до станции?"
"Russian","Вы могли бы забрать меня с вокзала?"
"Russian","Пожалуйста, скажите, в котором часу отправляется поезд?"
"Russian","Вы не могли бы мне сказать, как добраться до Линкольн-центра?"
"Russian","Не могли бы вы мне сказать, как добраться до станции?"
"Russian","Бокал белого вина, пожалуйста."
"Russian","Пожалуйста, могли бы вы повторить то, что только что сказали?"
"Russian","Звонил ли мне кто-нибудь, пока меня не было?"
"Russian","Я прошу прощения, могу я воспользоваться вашим телефоном?"
"Russian","Я не в состоянии купить такую дорогую машину."
"Russian","Я смог переплыть реку, когда мне было двенадцать."
"Russian","Одолжите ему столько денег, сколько ему нужно."
"Russian","Он был наказан за обман."
"Russian","Вы играете на каком-нибудь музыкальном инструменте?"
"Russian","Это ли ключ, который вы ищете?"
"Russian","В той книге было много страниц."
"Russian","Моя сестра Сьюзан каждое утро просыпается рано."
"Russian","Он запел старую песню."
"Russian","Мой отец часто рассказывал нам о своих школьных годах."
"Russian","Какой пробег в милях у этой машины?"
"Russian","Какой ваш родной язык?"
"Russian","У него длинный нос."
"Russian","У меня нет времени поехать в Америку."
"Russian","Разрешите мне пойти вместо него."
"Russian","Она пришла сюда, как только услышала об этом."
"Russian","Это птицы."
"Russian","Обе истории правдивы."
"Russian","Я жил тут три года."
"Russian","Моя дочь - ""оторви-голова""."
"Russian","Это пахнет как сыр."
"Russian","- Ну скажите, за что вы всё-таки его убили? - За любовь."
"Russian","Я огляделся и заметил, что был на дороге один."
"Russian","Папа, что ты делаешь?"
"Russian","Я осмотрелся и заметил, что по дороге ехал только я один."
"Russian","Теперь же, будучи преподавателем, я думаю иначе."
"Russian","Я больше не могу терпеть эту боль."
"Russian","5 меньше, чем 8."
"Russian","Слово из эсперанто «Koran» не из арабского, не так ли?"
"Russian","Заблуждения относительно математики встречаются ещё чаще, чем ошибки при написании моего имени."
"Russian","Чистите зубы каждый день."
"Russian","Она подхватила простуду прошлой ночью."
"Russian","Этот чёрт с ума сходит, весь его здравый смысл вышел прогуляться."
"Russian","В первый вечер мы без остановки перетирали на разные темы."
"Russian","Не заморачивайся ты этим тупицей — у него в голове пчёлам погудеть полно пустого места."
"Russian","Вы сейчас заняты?"
"Russian","Он слышал и другие истории."
"Russian","Он нравится всем, кто его знает."
"Russian","Когда ты вернёшься домой, уже весь вишнёвый цвет опадёт."
"Russian","Мы потеряли Джима в толпе."
"Russian","Девочка выпустила птицу."
"Russian","Конечно."
"Russian","Здесь достаточно еды для нас."
"Russian","Пожалуйста, вызовите врача!"
"Russian","Есть ли здесь рядом вокзал?"
"Russian","Играть на фортепиано трудно."
"Russian","Сумасшедший!"
"Russian","Он шёл прихрамывая."
"Russian","Он слепой на один глаз."
"Russian","Он был объявлен банкротом."
"Russian","Я смотрю на дом."
"Russian","Вчера я был счастлив."
"Russian","Метеорологи сказали, что приближается шторм."
"Russian","Ему нравится рисковать."
"Russian","Во сколько ты встаёшь?"
"Russian","Как только ты туда доберёшься, сразу напиши мне письмо."
"Russian","Дерево было повалено ветром."
"Russian","Я не знаю, нравится ли она тебе."
"Russian","Не лги мне!"
"Russian","У меня открылся рот."
"Russian","Он мой единственный друг, которому я могу доверять."
"Russian","Пожалуйста, ответьте на мой вопрос."
"Russian","Я не ем мяса."
"Russian","Он станет хорошим врачом."
"Russian","Свет летнего солнца падает на нас."
"Russian","Он копировал работы Ван Гога."
"Russian","Данное правило распространяется только на иностранцев."
"Russian","Я скоро перееду."
"Russian","Я не участвовал в разговоре."
"Russian","Между нами уже нет чувств."
"Russian","Они каждое воскресенье ходят в церковь на службу."
"Russian","Когда ты смотришь на эту картину, что ты себе представляешь?"
"Russian","Он медленно встал."
"Russian","В прошлом году у нас образовался дефицит."
"Russian","Мы наблюдали, как ребёнок играет."
"Russian","Он только что приехал."
"Russian","Это ваша победа."
"Russian","Перед завтраком я делаю некоторые физические упражнения."
"Russian","Он помнит про обед."
"Russian","На острове только один магазин."
"Russian","Обычно я худой, но сейчас я толстый."
"Russian","Я устал от твоих бесконечных жалоб."
"Russian","Я интересуюсь музыкой."
"Russian","Я видел, как они входили в банк."
"Russian","Я сомневаюсь, адвокат ли он."
"Russian","Я желаю вам успехов в работе."
"Russian","Он говорит действительно хорошо."
"Russian","Если хотите, пожалуйста, задавайте вопросы."
"Russian","Открой свою книгу на девятой странице."
"Russian","Она взвалила работу на его плечи."
"Russian","Моя семья каждую зиму катается на лыжах."
"Russian","Извините."
"Russian","Не бери это близко к сердцу."
"Russian","Сколько у вас братьев?"
"Russian","Это очевидно."
"Russian","Мы не можем обойтись без воды даже один день."
"Russian","Я поеду в Японию с моей девушкой в августе."
"Russian","Мы должны узнать результат к четвергу."
"Russian","Насколько далеко отсюда ваш дом?"
"Russian","Риск слишком велик."
"Russian","Я никогда не повернусь к другу спиной, если ему нужна помощь."
"Russian","Сколько стоит билет до Сеговии?"
"Russian","Мне безразлично, что он сказал."
"Russian","Здесь дорога поворачивает влево."
"Russian","У него есть любые книги."
"Russian","Семенам нужны вода и воздух, чтобы прорасти."
"Russian","Ты покажешь мне, что купил?"
"Russian","Солнце ослепительно сверкало."
"Russian","Поначалу работать на новом компьютере для меня было слишком трудно."
"Russian","Пожалуйста, разбудите меня в семь."
"Russian","Он поцеловал ее в щёку."
"Russian","Девочка вошла в комнату."
"Russian","У него есть сын и две дочери."
"Russian","Ты очень смелый."
"Russian","Ты очень отважный."
"Russian","Она выключила радио."
"Russian","Иди в школу."
"Russian","Здесь плавать опасно."
"Russian","Я собираюсь остаться тут на несколько дней."
"Russian","Давай сравним перевод с оригиналом."
"Russian","Учись так старательно, как только можешь."
"Russian","Полиция получила от него часть важной информации."
"Russian","Заруби себе на носу!"
"Russian","Статуя высечена из камня."
"Russian","Я хожу в библиотеку по крайней мере один раз в неделю."
"Russian","Она подняла одну из стеклянных ваз."
"Russian","С тех пор как он женился, он стал другим человеком."
"Russian","Корабль вскоре был вне поля зрения."
"Russian","Она родилась в Америке, а выросла в Японии."
"Russian","Не смотри на других свысока."
"Russian","Джек родился 10 августа."
"Russian","Насколько мне известно, он прилежный студент."
"Russian","Мой муж зарабатывает сто тысяч долларов в год."
"Russian","В моем городе есть замок."
"Russian","Их обоих не было на собрании."
"Russian","Мне действительно нравится эта юбка. Могу ли я ее примерить?"
"Russian","Он всё делает хорошо."
"Russian","Токио - самый большой город в Японии."
"Russian","Вода все еще немного теплая."
"Russian","Нам нужно полить цветы."
"Russian","Мы должны убрать в нашем классе."
"Russian","Соглашайтесь на мирное урегулирование."
"Russian","Мама, ты могла бы почитать мне сказку перед сном?"
"Russian","Вчера выпал снег."
"Russian","Он работает переводчиком."
"Russian","Осталось мало бензина, надо срочно заправиться!"
"Russian","Пожалуйста, вставьте карту."
"Russian","Он напомнил мне не забыть мой паспорт."
"Russian","Он поехал в Италию, чтобы изучать музыку."
"Russian","Время от времени он всё ещё пишет мне."
"Russian","Через десять лет наш город сильно изменится."
"Russian","Не пойму."
"Russian","Прости, что заставил тебя ждать так долго."
"Russian","Запишем это следующим способом."
"Russian","У неё не меньше двенадцати детей."
"Russian","На столе цветок."
"Russian","Пустой дом был полным пыли."
"Russian","Близко ли отель к аэропорту?"
"Russian","Иметь собственный дом в Токио трудно."
"Russian","Он играет в гольф."
"Russian","Мне отремонтировали мои часы."
"Russian","Пожалуйста, напишите мне как можно скорее."
"Russian","Насколько я известный?"
"Russian","Сколько у тебя братьев?"
"Russian","Я не пришёл, потому что пошёл дождь."
"Russian","Его руки посинели от холода."
"Russian","Скука - это испытание."
"Russian","После того как я вернулся из-за границы, у меня было много дел."
"Russian","У платья есть шнурок, стягивающий бока."
"Russian","Мне не нравятся необработанные края."
"Russian","Весь экипаж был спасен."
"Russian","Она хвастается своей семьёй."
"Russian","Я писал письмо, когда он вошёл."
"Russian","Положи свои лыжи в перевёрнутое V."
"Russian","Сегодня будет дождь."
"Russian","Я всегда сплю до 8 часов утра."
"Russian","Я любил танцевать на дискотеке в лагере."
"Russian","Я прихожу домой поздно вечером."
"Russian","Моей сестре 3 года."
"Russian","Когда мы пришли, фильм уже начался."
"Russian","Завтра я пойду в школу."
"Russian","В следующем году я поеду на море."
"Russian","Торопись, мы опаздываем в школу."
"Russian","Моя бабушка на даче."
"Russian","Сейчас я в школе и буду здесь до 8."
"Russian","Том влюбился в Линду."
"Russian","Папа и мама подарили мне велосипед."
"Russian","Я должен ему 100 иен."
"Russian","Магазин закрылся, когда я пришёл."
"Russian","У тебя есть несколько книг."
"Russian","Я люблю французский кофе."
"Russian","После ужина она помыла стол."
"Russian","После ужина я отправилась в гости."
"Russian","Линда ушла в гости и пока не вернулась."
"Russian","Зачем нужны зубочистки?"
"Russian","Я учусь в высшем учебном заведении."
"Russian","Мама с мылом мыла Милу."
"Russian","Всех скороговорок не перескороговоришь, не перевыскороговоришь."
"Russian","Бык тупогуб, тупогубенький бычок, у быка бела губа тупа."
"Russian","Ехал Гpека чеpез pеку, видит Гpека в pеке – pак. Сунул Гpека pуку в pеку, pак за pуку Гpеку – цап!"
"Russian","Тридцать три корабля лавировали, лавировали, да так и не вылавировали."
"Russian","Носит Сеня в сени сено, спать на сене будет Сеня."
"Russian","Шла Саша по шоссе и сосала сушку."
"Russian","На дворе дрова, за двором дрова, под двором дрова, над двором дрова, дрова вдоль двора, дрова вширь двора, не вместит двор дров. Дрова выдворить обратно на дровяной двор."
"Russian","Батон, буханку, баранку пекарь испек спозаранку."
"Russian","Купила бабуся бусы Марусе."
"Russian","Коси, коса, пока роса. Роса долой, и мы домой."
"Russian","Клара-краля кралась к Ларе."
"Russian","Расскажите про покупки. – ""Про какие про покупки?"" – ""Про покупки, про покупки, про покупочки свои""."
"Russian","Вашему пономарю нашего пономаря не перепонамаривать стать: наш пономарь вашего пономаря перепономарит, перевыпономарит."
"Russian","Сегодня чудный день, не так ли?"
"Russian","Там охотились на слона."
"Russian","Время быстро проходит."
"Russian","Тот мужчина умер неделю назад от рака легких."
"Russian","Есть ли жизнь до смерти?"
"Russian","В моём первом компьютере было только 128 килобайт памяти!"
"Russian","Он присматривает себе работу."
"Russian","Неубедительность данной книги состоит в том, что женатый автор рекомендует не жениться."
"Russian","Пока не холодно, мне нормально."
"Russian","Интересно, когда Анжелика Агурбаш пела песню на слова Некляева, могла ли она представить, что он будет баллотироваться в президенты?"
"Russian","Инвестиции правительства создадут много рабочих мест."
"Russian","Не упускай такую хорошую возможность."
"Russian","У двери кто-то есть."
"Russian","Я предпочитаю футбол бейсболу."
"Russian","Она управляет обувным магазином."
"Russian","Она внезапно замолчала."
"Russian","Узнав эти новости, он изменился в лице."
"Russian","Зачем ты это сделал?"
"Russian","Правительству следует отказаться от данных правил."
"Russian","Мы обсуждали вопрос мирового населения."
"Russian","Этот магазин ориентируется на обслуживание студентов."
"Russian","Джон не тот человек, каким он был тремя годами ранее."
"Russian","Можешь дать мне твой теперешний адрес?"
"Russian","Я потянул себе палец, когда играл в волейбол."
"Russian","Чья это книга?"
"Russian","А это я оставлю сделать тебе."
"Russian","Погода сейчас холодная, часто бывает два-три градуса ниже нуля."
"Russian","У Мари скоро день рождения, я собираюсь испечь ей пирог."
"Russian","Его знает очень много людей."
"Russian","Приехал наш автобус."
"Russian","Я знал её два года."
"Russian","Это чьи ручки?"
"Russian","Ты сделал это нарочно!"
"Russian","Золото гораздо тяжелее воды."
"Russian","Не пей алкоголь."
"Russian","Туфли продаются вместе."
"Russian","Если Тед здесь, то он поможет нам вычистить комнату."
"Russian","Я не специально."
"Russian","Смерть предпочтительна такому страданию."
"Russian","Мужчина был пьян как сапожник."
"Russian","Странно сказать, он сдал экзамен в конце концов."
"Russian","Ты хороший игрок в теннис."
"Russian","Она болела всё время."
"Russian","Ты понимаешь?"
"Russian","Им нужно решить много проблем."
"Russian","Мэри продолжала работать несмотря на болезнь."
"Russian","Ларри Эвинг женат."
"Russian","Я не знал, как ответить на его вопрос."
"Russian","Ты чересчур много работаешь."
"Russian","Журналист снял очень дорогое жилье."
"Russian","Я живу с мамой, братом, бабушкой и дедушкой."
"Russian","Ты вчера был дома?"
"Russian","Они его слушали, не понимая, что он имеет в виду."
"Russian","Мюрреи уже десять лет как в браке."
"Russian","Я закончу работу к семи вечера."
"Russian","Что приемлемо в одном обществе, в другом таковым может не быть."
"Russian","Мой муж зарабатывает 100,000 евро в год."
"Russian","Он обеспечивал их едой."
"Russian","Он снова избран мэром."
"Russian","Она сидит под деревом."
"Russian","Что означает это слово?"
"Russian","Он вытер пот с лица."
"Russian","Можешь одолжить мне твой велосипед?"
"Russian","Я нашёл место, где можно дёшево купить фрукты."
"Russian","Он очень сексуален."
"Russian","То, что она говорит, - неправда."
"Russian","Я не хочу участвовать в церемонии."
"Russian","У тебя есть презерватив?"
"Russian","Детям необходимо много спать."
"Russian","У неё есть кот. Этот кот белого цвета."
"Russian","Он приехал из Ханчжоу."
"Russian","Немецкая пунктуация педантична, английская — хаотична, а в эсперанто доктор Заменгоф предлагал оглядываться на родной язык. Поди тут разберись!"
"Russian","Я не могу отличить лягушку от жабы."
"Russian","Все языки равны, но английский равнее других."
"Russian","Из шкафа вылезло трёхрукое чудовище."
"Russian","Он не сказал, когда точно вернется."
"Russian","Вот книга, которую ты ищешь."
"Russian","Твой ужин был таким вкусным!"
"Russian","Ему было предначертано стать великим переводчиком."
"Russian","Я пригласил Джейн на обед."
"Russian","Она должна вернуться к ланчу."
"Russian","Ах! Будь я богат, я бы купил себе дом в Испании."
"Russian","У нас много дел."
"Russian","Лицо его покраснело."
"Russian","Я вымылся."
"Russian","Идите в школу."
"Russian","На прошлой неделе моя мама заболела гриппом."
"Russian","Как ты достал такие деньги?"
"Russian","В этой реке опасно плавать."
"Russian","Тебе необходимо бросить курить."
"Russian","Я пошел в поход с семьей."
"Russian","Я сел на автобус, чтобы не опоздать на встречу."
"Russian","На озере было несколько лодок."
"Russian","Он дал честное слово бросить курить."
"Russian","Он разговаривает на японском как будто сам является японцем."
"Russian","Я вынужден выделить еще людей на данную работу."
"Russian","Я хочу свою комнату."
"Russian","Солдаты попали под огонь врага."
"Russian","Я приложу все усилия, чтобы сдать этот вступительный экзамен."
"Russian","Я стираю блузку."
"Russian","Привет! Не ожидал встретить тебя здесь. Мир тесен."
"Russian","Не думаю, что он годится для данной работы."
"Russian","В школу требовался новый учитель."
"Russian","Когда мы переедаем, мы страдаем от несварения."
"Russian","Мне придется найти работу по совместительству."
"Russian","Закрой окно."
"Russian","Она чересчур увлекается, когда спорит по данному поводу."
"Russian","Я восхищен твоей отвагой."
"Russian","Экипаж покинул корабль."
"Russian","Как обычно, телефон прозвенел, когда я был в ванной."
"Russian","Она разрезала яблоко ножом на две половинки."
"Russian","Я доверяю Ричарду. Он человек слова."
"Russian","Пара решила усыновить сироту."
"Russian","Она оставила парадную дверь открытой."
"Russian","У моего дома есть фруктовый сад."
"Russian","В шуме ее голос едва был слышен."
"Russian","Делай то, что считаешь правильным."
"Russian","Когда-нибудь моя мечта исполнится."
"Russian","Он бросил пить и курить."
"Russian","Бобби может смотреть телевизор до 7."
"Russian","Я ищу подарок отцу."
"Russian","Она родила близнецов."
"Russian","Если у вас есть какие-либо вопросы, пожалуйста, дайте мне знать."
"Russian","Армия подавила мятеж."
"Russian","Оба студента не сдали экзамен."
"Russian","Ваши дети выглядят здоровыми."
"Russian","Он пришёл сюда до полудня."
"Russian","Поднимите руки, если у вас есть вопросы."
"Russian","Этой зимой снег выпал рано."
"Russian","Ради успеха он заплатил слишком высокую цену."
"Russian","Празднование его дня рождения будет завтра в три часа."
"Russian","Поэт из неё так себе."
"Russian","Вся деревня вышла встречать его."
"Russian","Вчера мы очистили улицу от снега."
"Russian","Ты живёшь с родителями?"
"Russian","Он смотрел, как будто ничего не произошло."
"Russian","Кто украл яблоко?"
"Russian","Кто стянул яблоко?"
"Russian","Кто стырил яблоко?"
"Russian","Я вернулся домой после двух лет отсутствия."
"Russian","Это тяжёлая, грязная работа."
"Russian","Катя отрицала, что была анархисткой, поясняя, что всё, чего она бы хотела — это произвести изменение в нашем правительстве, а не уничтожить его."
"Russian","Прошу меня не беспокоить."
"Russian","Моя машина в ремонте."
"Russian","Я хотел тебе её показать."
"Russian","Если встретишь медведя, притворись мёртвым."
"Russian","Правильное питание также является наукой, и как таковая может быть изучено."
"Russian","Он внимательно слушал рассказчика."
"Russian","Он внимательно слушал говорящего."
"Russian","Кем бы ты хотел стать?"
"Russian","На первом углу сверните налево."
"Russian","Мой отец — работящий, прямой и скромный человек."
"Russian","Его терпение подошло к концу."
"Russian","Предотвращение лесных пожаров — обязанность каждого."
"Russian","Ешьте и пейте сколько хотите."
"Russian","Доктор велел ему отдыхать дома, что он и сделал."
"Russian","Книги лежали по всей комнате."
"Russian","Вчера я установил на свой компьютер новую программу."
"Russian","Я нервничаю, когда говорю перед большой аудиторией."
"Russian","Горы отражаются в озере."
"Russian","Мы получили много заказов из США."
"Russian","Ему было очень сложно адаптироваться к новой школе."
"Russian","В саду множество красных цветов."
"Russian","Я не должен убираться в своей комнате."
"Russian","Отличная идея."
"Russian","Волосы моего отца побелели."
"Russian","Лиз умерла восемь лет назад."
"Russian","Будьте добры к своим детям!"
"Russian","Этот дом мой, не ваш."
"Russian","Я слушаю музыку."
"Russian","Без воздуха нельзя прожить и десяти минут."
"Russian","Мы недавно обновили оборудование нашего офиса."
"Russian","Не звони мне, когда я на работе."
"Russian","Рад был поговорить с вами."
"Russian","Она сказала мне, что купила компакт-диск."
"Russian","Меня здорово покусали комары."
"Russian","Рождество выпадает в этом году на воскресенье."
"Russian","Какие телепередачи вам больше всего нравятся?"
"Russian","Младенцы кричат, когда голодные."
"Russian","На этой неделе вишня в парке стоит в полном цвету."
"Russian","Сократа обвинили в атеизме, потому что он не верил в Зевса."
"Russian","Настоящий учёный так бы не подумал."
"Russian","Япония сильно изменилась за последние 50 лет."
"Russian","Вот золотая монета."
"Russian","В эту еду входит мясо?"
"Russian","Кто это?"
"Russian","Каждое утро Ами ходит пешком на станцию."
"Russian","Обедом поделись с другом."
"Russian","Это не страшнее немцев."
"Russian","Ты не справишься."
"Russian","Ну ты хулиган!"
"Russian","Ну ты хулиганка!"
"Russian","Мужчина в красной рубашке кричит громче всех."
"Russian","В этой фразе нет грамматических ошибок, но всё же, я думаю, что на практике ей никогда не будут пользоваться."
"Russian","Важно, стремитесь ли вы сделать всё возможное или нет."
"Russian","Хотя в этом предложении нет грамматических ошибок, полагаю, что оно практически никогда не будет использовано."
"Russian","С точки зрения грамматики с этим предложением всё в порядке, но я думаю, что на самом деле его никто бы не стал использовать."
"Russian","Слепее слепца, кто видеть не хочет."
"Russian","Лишь тогда, когда вы срубите последнее дерево и поймаете последнюю рыбу, вы поймёте, что невозможно питаться деньгами."
"Russian","Я бьюсь об заклад, что для него это стало сюрпризом."
"Russian","Я написал книгу."
"Russian","У него был неплохой шанс на успех."
"Russian","Из яйца сваренного много цыплят не вылупится."
"Russian","Ей не с кем поговорить."
"Russian","Она заболела в конце этой недели."
"Russian","Я поеду на автобусе."
"Russian","Я боюсь высоты."
"Russian","Я веду машину."
"Russian","Погода хмурая."
"Russian","В Лондоне есть река Темза."
"Russian","Пожалуйста, помогите мне!"
"Russian","Завтрак готов."
"Russian","Во сколько у тебя начинаются занятия?"
"Russian","Кажется, дождь собирается."
"Russian","Весть погрузила его в мечты."
"Russian","Как себя чувствуете?"
"Russian","Я верю что она, как адвокат, будет успешна."
"Russian","Лает — не кусает."
"Russian","Я рад снова тебя видеть."
